reading_id,mine_id,station_id,parameter,value,unit,configured_min,configured_max,latitude,longitude,timestamp,source,compliance_status,exceedance_pct,threshold_source,data_note
ENV-0002084,M008,ENV-ST-M008-02,TDS,465.56,mg/L,,2100,21.811561,83.917665,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002085,M008,ENV-ST-M008-01,COD,92.89,mg/L,,250,21.822988,83.925413,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002086,M008,ENV-ST-M008-03,BOD,8.63,mg/L,,30,21.81199,83.9225,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002087,M008,ENV-ST-M008-03,Oil_Grease,1.87,mg/L,,10,21.828031,83.920854,2026-08-18T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002088,M008,ENV-ST-M008-01,Noise,51.3,dB(A),,85,21.818113,83.92209,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002089,M008,ENV-ST-M008-03,PM2.5,16.13,ug/m3,,60,21.812102,83.921965,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002090,M008,ENV-ST-M008-02,PM10,54.02,ug/m3,,100,21.820215,83.921808,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002091,M008,ENV-ST-M008-01,SO2,21.5,ug/m3,,80,21.822067,83.918814,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002092,M008,ENV-ST-M008-01,NO2,25.21,ug/m3,,80,21.823343,83.928376,2026-08-15T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002093,M008,ENV-ST-M008-03,CO,1.3,mg/m3,,4,21.813205,83.929947,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002094,M008,ENV-ST-M008-01,pH,7.01,pH,6.5,8.5,21.821558,83.923359,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002095,M008,ENV-ST-M008-02,TSS,24.6,mg/L,,100,21.810433,83.92212,2026-08-15T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002096,M008,ENV-ST-M008-01,TDS,388.56,mg/L,,2100,21.827844,83.929918,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002097,M008,ENV-ST-M008-02,COD,58.0,mg/L,,250,21.820615,83.919662,2026-08-15T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002098,M008,ENV-ST-M008-03,BOD,12.0,mg/L,,30,21.810295,83.917313,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002099,M008,ENV-ST-M008-01,Oil_Grease,2.2,mg/L,,10,21.828089,83.927313,2026-08-15T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002100,M008,ENV-ST-M008-03,Noise,45.58,dB(A),,85,21.829169,83.911792,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002101,M008,ENV-ST-M008-02,PM2.5,19.73,ug/m3,,60,21.827883,83.910843,2026-08-12T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002102,M008,ENV-ST-M008-02,PM10,59.9,ug/m3,,100,21.826232,83.911814,2026-08-12T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002103,M008,ENV-ST-M008-02,SO2,10.03,ug/m3,,80,21.814353,83.925679,2026-08-12T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002104,M008,ENV-ST-M008-01,NO2,33.69,ug/m3,,80,21.819048,83.927195,2026-08-12T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002105,M008,ENV-ST-M008-01,CO,0.28,mg/m3,,4,21.827548,83.912721,2026-08-12T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002106,M008,ENV-ST-M008-03,pH,7.33,pH,6.5,8.5,21.828821,83.912252,2026-08-12T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002107,M008,ENV-ST-M008-03,TSS,34.56,mg/L,,100,21.813645,83.91735,2026-08-12T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002108,M008,ENV-ST-M008-02,TDS,401.47,mg/L,,2100,21.820417,83.927775,2026-08-12T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002109,M008,ENV-ST-M008-01,COD,97.38,mg/L,,250,21.828666,83.921232,2026-08-12T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002110,M008,ENV-ST-M008-03,BOD,9.6,mg/L,,30,21.829018,83.914216,2026-08-12T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002111,M008,ENV-ST-M008-01,Oil_Grease,0.6,mg/L,,10,21.810035,83.92096,2026-08-12T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002112,M008,ENV-ST-M008-01,Noise,54.38,dB(A),,85,21.829069,83.917227,2026-08-12T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002113,M008,ENV-ST-M008-03,PM2.5,26.07,ug/m3,,60,21.8209,83.929507,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002114,M008,ENV-ST-M008-03,PM10,35.9,ug/m3,,100,21.817082,83.91583,2026-08-09T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002115,M008,ENV-ST-M008-01,SO2,24.67,ug/m3,,80,21.816886,83.914024,2026-08-09T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002116,M008,ENV-ST-M008-03,NO2,20.34,ug/m3,,80,21.81014,83.918048,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002117,M008,ENV-ST-M008-01,CO,0.52,mg/m3,,4,21.82867,83.918024,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002118,M008,ENV-ST-M008-03,pH,7.07,pH,6.5,8.5,21.824029,83.917328,2026-08-09T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002119,M008,ENV-ST-M008-02,TSS,38.83,mg/L,,100,21.829705,83.910364,2026-08-09T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002120,M008,ENV-ST-M008-02,TDS,476.34,mg/L,,2100,21.826178,83.915013,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002121,M008,ENV-ST-M008-02,COD,58.54,mg/L,,250,21.828854,83.925078,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002122,M008,ENV-ST-M008-03,BOD,10.19,mg/L,,30,21.810442,83.91609,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002123,M008,ENV-ST-M008-02,Oil_Grease,1.48,mg/L,,10,21.81765,83.916325,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002124,M008,ENV-ST-M008-02,Noise,57.01,dB(A),,85,21.825064,83.912532,2026-08-09T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002125,M008,ENV-ST-M008-03,PM2.5,20.44,ug/m3,,60,21.81159,83.910203,2026-08-06T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002126,M008,ENV-ST-M008-01,PM10,48.75,ug/m3,,100,21.821522,83.915437,2026-08-06T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002127,M008,ENV-ST-M008-02,SO2,22.01,ug/m3,,80,21.81502,83.92858,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002128,M008,ENV-ST-M008-03,NO2,35.11,ug/m3,,80,21.826445,83.910747,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002129,M008,ENV-ST-M008-02,CO,0.05,mg/m3,,4,21.819943,83.914616,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002130,M008,ENV-ST-M008-01,pH,7.13,pH,6.5,8.5,21.823624,83.915357,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002131,M008,ENV-ST-M008-03,TSS,34.27,mg/L,,100,21.829385,83.916747,2026-08-06T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002132,M008,ENV-ST-M008-03,TDS,481.7,mg/L,,2100,21.816636,83.916313,2026-08-06T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002133,M008,ENV-ST-M008-01,COD,87.6,mg/L,,250,21.826755,83.917519,2026-08-06T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002134,M008,ENV-ST-M008-03,BOD,4.22,mg/L,,30,21.825084,83.920244,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002135,M008,ENV-ST-M008-03,Oil_Grease,2.53,mg/L,,10,21.81887,83.926582,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002136,M008,ENV-ST-M008-02,Noise,42.58,dB(A),,85,21.822782,83.926518,2026-08-06T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002137,M008,ENV-ST-M008-03,PM2.5,27.21,ug/m3,,60,21.826162,83.916503,2026-08-03T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002138,M008,ENV-ST-M008-01,PM10,48.74,ug/m3,,100,21.816213,83.927252,2026-08-03T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002139,M008,ENV-ST-M008-01,SO2,18.2,ug/m3,,80,21.822007,83.91609,2026-08-03T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002140,M008,ENV-ST-M008-01,NO2,12.55,ug/m3,,80,21.826379,83.917497,2026-08-03T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002141,M008,ENV-ST-M008-01,CO,0.95,mg/m3,,4,21.826968,83.917676,2026-08-03T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002142,M008,ENV-ST-M008-03,pH,7.29,pH,6.5,8.5,21.82617,83.911442,2026-08-03T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002143,M008,ENV-ST-M008-01,TSS,30.5,mg/L,,100,21.81916,83.925568,2026-08-03T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002144,M008,ENV-ST-M008-03,TDS,451.22,mg/L,,2100,21.821734,83.914414,2026-08-03T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002145,M008,ENV-ST-M008-03,COD,89.74,mg/L,,250,21.81654,83.92017,2026-08-03T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002146,M008,ENV-ST-M008-02,BOD,15.71,mg/L,,30,21.822668,83.91367,2026-08-03T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002147,M008,ENV-ST-M008-01,Oil_Grease,1.81,mg/L,,10,21.827298,83.920837,2026-08-03T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002148,M008,ENV-ST-M008-02,Noise,46.66,dB(A),,85,21.82756,83.927337,2026-08-03T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002149,M008,ENV-ST-M008-02,PM2.5,25.36,ug/m3,,60,21.813313,83.924864,2026-07-31T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002150,M008,ENV-ST-M008-03,PM10,35.92,ug/m3,,100,21.815372,83.927501,2026-07-31T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002151,M008,ENV-ST-M008-01,SO2,23.59,ug/m3,,80,21.816153,83.921199,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002152,M008,ENV-ST-M008-03,NO2,21.17,ug/m3,,80,21.825098,83.911722,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002153,M008,ENV-ST-M008-03,CO,0.5,mg/m3,,4,21.824371,83.91773,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002154,M008,ENV-ST-M008-02,pH,7.55,pH,6.5,8.5,21.82968,83.925049,2026-07-31T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002155,M008,ENV-ST-M008-03,TSS,44.36,mg/L,,100,21.815943,83.91133,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002156,M008,ENV-ST-M008-02,TDS,549.3,mg/L,,2100,21.827342,83.928829,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002157,M008,ENV-ST-M008-03,COD,71.6,mg/L,,250,21.81562,83.921902,2026-07-31T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002158,M008,ENV-ST-M008-03,BOD,14.09,mg/L,,30,21.81319,83.915525,2026-07-31T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002159,M008,ENV-ST-M008-02,Oil_Grease,2.44,mg/L,,10,21.810051,83.921471,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002160,M008,ENV-ST-M008-03,Noise,52.09,dB(A),,85,21.826253,83.920939,2026-07-31T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002161,M008,ENV-ST-M008-02,PM2.5,21.04,ug/m3,,60,21.812818,83.928265,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002162,M008,ENV-ST-M008-03,PM10,50.7,ug/m3,,100,21.82422,83.928146,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002163,M008,ENV-ST-M008-02,SO2,20.91,ug/m3,,80,21.824867,83.919844,2026-07-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002164,M008,ENV-ST-M008-01,NO2,27.53,ug/m3,,80,21.821632,83.911919,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002165,M008,ENV-ST-M008-02,CO,0.51,mg/m3,,4,21.828525,83.916094,2026-07-28T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002166,M008,ENV-ST-M008-03,pH,7.42,pH,6.5,8.5,21.828218,83.92442,2026-07-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002167,M008,ENV-ST-M008-01,TSS,45.13,mg/L,,100,21.828188,83.916396,2026-07-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002168,M008,ENV-ST-M008-02,TDS,469.98,mg/L,,2100,21.822605,83.924253,2026-07-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002169,M008,ENV-ST-M008-02,COD,69.98,mg/L,,250,21.815104,83.916329,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002170,M008,ENV-ST-M008-03,BOD,10.21,mg/L,,30,21.827052,83.914963,2026-07-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002171,M008,ENV-ST-M008-03,Oil_Grease,1.87,mg/L,,10,21.819134,83.92491,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002172,M008,ENV-ST-M008-01,Noise,42.16,dB(A),,85,21.810665,83.916625,2026-07-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002173,M008,ENV-ST-M008-02,PM2.5,17.23,ug/m3,,60,21.814425,83.921761,2026-07-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002174,M008,ENV-ST-M008-01,PM10,41.31,ug/m3,,100,21.825981,83.923018,2026-07-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002175,M008,ENV-ST-M008-01,SO2,14.44,ug/m3,,80,21.829241,83.917346,2026-07-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002176,M008,ENV-ST-M008-02,NO2,22.49,ug/m3,,80,21.82466,83.921471,2026-07-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002177,M008,ENV-ST-M008-02,CO,0.48,mg/m3,,4,21.817946,83.924807,2026-07-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002178,M008,ENV-ST-M008-02,pH,7.37,pH,6.5,8.5,21.812705,83.910729,2026-07-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
